,judge,solver,solver_id,problem,competition,true_grade,split,cost,confidence,incorrect,resolved
197,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_28,matharena,incorrect,matharena,0.02946675,,True,True
198,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_3,matharena,correct,matharena,0.0125176875,,False,True
199,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_34,matharena,incorrect,matharena,0.0150680625,,True,True
200,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_39,matharena,incorrect,matharena,0.0150635625,,True,True
201,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_6,matharena,incorrect,matharena,0.01505625,,True,True
202,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_cmimc_cmimc_2025_8,matharena,detected,matharena,0.015065625,,False,True
203,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_11,matharena,correct,matharena,0.015055875,,False,True
204,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_12,matharena,incorrect,matharena,0.015059625,,True,True
205,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_16,matharena,incorrect,matharena,0.0150556875,,True,True
206,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_18,matharena,corrected,matharena,0.029473875,,False,True
207,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_2,matharena,correct,matharena,0.0150609375,,False,True
208,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_22,matharena,incorrect,matharena,0.0150585,,True,True
209,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_25,matharena,incorrect,matharena,0.0150598125,,True,True
210,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_28,matharena,corrected,matharena,0.0211336875,,False,True
211,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,matharena_hmmt_hmmt_feb_2025_8,matharena,correct,matharena,0.00753825,,False,True
212,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,nordic_2025_1,nordic,detected,generic,0.015058875,,False,True
213,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,nordic_2025_2,nordic,correct,generic,0.0144069375,,False,True
214,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,pan_african_2025_5,pan,detected,generic,0.02197725,,False,True
215,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,philippines_2025_1,philippines,detected,generic,0.015055125,,False,True
216,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,philippines_2025_4,philippines,incorrect,generic,0.0150714375,,True,True
217,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,philippines_2025_6,philippines,incorrect,generic,0.015067125,,True,True
218,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,polish_2025_2,polish,detected,generic,0.0150556875,,False,True
219,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,polish_2025_4,polish,detected,generic,0.014907,,False,True
220,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,romania_10_2025_1,romania,correct,generic,0.0198135,,False,True
221,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,romania_10_2025_3,romania,incorrect,generic,0.015059625,,True,True
222,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,romania_tst_2025_2,romania,detected,generic,0.024607125,,False,True
223,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,spain_2025_2,spain,incorrect,generic,0.015058125,,True,True
224,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,thai_2025_10,thai,incorrect,generic,0.0150609375,,True,True
225,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,thai_2025_2,thai,correct,generic,0.015054,,False,True
226,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,thai_2025_3,thai,detected,generic,0.015060375,,False,True
227,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,thai_2025_5,thai,detected,generic,0.0150781875,,False,True
228,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,thai_2025_8,thai,incorrect,generic,0.0150710625,,True,True
229,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,turkey_tst_2025_2,turkey,incorrect,generic,0.0150789375,,True,True
230,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,turkey_tst_2025_4,turkey,incorrect,generic,0.015064125,,True,True
231,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usamo_2025_1,usamo,incorrect,generic,0.0150549375,,True,True
232,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usamo_2025_3,usamo,incorrect,generic,0.015086625,,True,True
233,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usamo_2025_5,usamo,incorrect,generic,0.02945775,,True,True
234,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usamo_2025_6,usamo,incorrect,generic,0.015072,,True,True
235,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usatst_2025_3,usatst,detected,generic,0.01507125,,False,True
236,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,usatst_2025_6,usatst,detected,generic,0.015058875,,False,True
237,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,vietnam_2025_1,vietnam,incorrect,generic,0.015069,,True,True
238,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,vietnam_2025_3,vietnam,incorrect,generic,0.0150931875,,True,True
239,GPT-5.6-luna,Gemini 3.7 Flash (OpenRouter Batch),,vietnam_2025_6,vietnam,detected,generic,0.01505925,,False,True
240,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,allrussian_2025_12,allrussian,detected,generic,0.0,,False,True
241,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,allrussian_2025_6,allrussian,incorrect,generic,0.0,,True,True
242,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,allrussian_2025_7,allrussian,detected,generic,0.0,,False,True
243,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,allrussian_2025_9,allrussian,correct,generic,0.0,,False,True
244,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_A_2025_3,bmosl,incorrect,generic,0.0,,True,True
245,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_A_2025_4,bmosl,detected,generic,0.0,,False,True
246,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_C_2025_3,bmosl,detected,generic,0.0,,False,True
247,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_G_2025_2,bmosl,incorrect,generic,0.0,,True,True
248,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_G_2025_4,bmosl,detected,generic,0.0,,False,True
249,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_G_2025_5,bmosl,corrected,generic,0.0,,False,True
250,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_NT_2025_2,bmosl,incorrect,generic,0.0,,True,True
251,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmosl_NT_2025_6,bmosl,incorrect,generic,0.0,,True,True
252,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bmo_2025_1,bmo,incorrect,generic,0.0,,True,True
253,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bulgaria_2025_2,bulgaria,detected,generic,0.0,,False,True
254,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bulgaria_2025_4,bulgaria,incorrect,generic,0.0,,True,True
255,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,bulgaria_2025_6,bulgaria,detected,generic,0.0,,False,True
256,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,canada_2025_1,canada,detected,generic,0.0,,False,True
257,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,chinatst_2025_10,chinatst,detected,generic,0.0,,False,True
258,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,chinatst_2025_18,chinatst,detected,generic,0.0,,False,True
259,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,chinatst_2025_5,chinatst,incorrect,generic,0.0,,True,True
260,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,chinatst_2025_7,chinatst,incorrect,generic,0.0,,True,True
261,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,chinatst_2025_9,chinatst,detected,generic,0.0,,False,True
262,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,china_2025_1,china,detected,generic,0.0,,False,True
263,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,egmo_2025_4,egmo,detected,generic,0.0,,False,True
264,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_C_2025_2,elmosl,incorrect,generic,0.0,,True,True
265,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_C_2025_5,elmosl,incorrect,generic,0.0,,True,True
266,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_2,elmosl,incorrect,generic,0.0,,True,True
267,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_3,elmosl,incorrect,generic,0.0,,True,True
268,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_5,elmosl,detected,generic,0.0,,False,True
269,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_6,elmosl,incorrect,generic,0.0,,True,True
270,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_7,elmosl,detected,generic,0.0,,False,True
271,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_G_2025_9,elmosl,incorrect,generic,0.0,,True,True
272,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_NT_2025_2,elmosl,detected,generic,0.0,,False,True
273,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_NT_2025_3,elmosl,incorrect,generic,0.0,,True,True
274,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,elmosl_NT_2025_5,elmosl,detected,generic,0.0,,False,True
275,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,german_2025_4,german,detected,generic,0.0,,False,True
276,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_14,imosl,detected,generic,0.0,,False,True
277,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_15,imosl,detected,generic,0.0,,False,True
278,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_16,imosl,incorrect,generic,0.0,,True,True
279,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_17,imosl,detected,generic,0.0,,False,True
280,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_19,imosl,incorrect,generic,0.0,,True,True
281,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_20,imosl,incorrect,generic,0.0,,True,True
282,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_26,imosl,detected,generic,0.0,,False,True
283,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_28,imosl,detected,generic,0.0,,False,True
284,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_4,imosl,incorrect,generic,0.0,,True,True
285,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,imosl_2025_9,imosl,detected,generic,0.0,,False,True
286,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_2025_6,india,detected,generic,0.0,,False,True
287,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_10,india,detected,generic,0.0,,False,True
288,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_12,india,incorrect,generic,0.0,,True,True
289,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_17,india,detected,generic,0.0,,False,True
290,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_19,india,incorrect,generic,0.0,,True,True
291,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_20,india,incorrect,generic,0.0,,True,True
292,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_21,india,incorrect,generic,0.0,,True,True
293,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_5,india,correct,generic,0.0,,False,True
294,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,india_prep_2025_9,india,correct,generic,0.0,,False,True
295,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,iran_tst_2025_1,iran,detected,generic,0.0,,False,True
296,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,iran_tst_2025_9,iran,detected,generic,0.0,,False,True
297,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,israel_tst_2025_2,israel,detected,generic,0.0,,False,True
298,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,izho_2025_2,izho,incorrect,generic,0.0,,True,True
299,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,izho_2025_4,izho,detected,generic,0.0,,False,True
300,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_1,matharena,correct,matharena,0.0,,False,True
301,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_12,matharena,detected,matharena,0.0,,False,True
302,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_15,matharena,incorrect,matharena,0.0,,True,True
303,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_16,matharena,correct,matharena,0.0,,False,True
304,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_6,matharena,correct,matharena,0.0,,False,True
305,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_aime_aime_2025_9,matharena,correct,matharena,0.0,,False,True
306,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_22,matharena,correct,matharena,0.0,,False,True
307,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_23,matharena,correct,matharena,0.0,,False,True
308,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_28,matharena,detected,matharena,0.0,,False,True
309,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_30,matharena,incorrect,matharena,0.0,,True,True
310,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_6,matharena,detected,matharena,0.0,,False,True
311,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_brumo_brumo_2025_8,matharena,correct,matharena,0.0,,False,True
312,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_10,matharena,correct,matharena,0.0,,False,True
313,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_15,matharena,detected,matharena,0.0,,False,True
314,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_20,matharena,incorrect,matharena,0.0,,True,True
315,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_21,matharena,incorrect,matharena,0.0,,True,True
316,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_27,matharena,detected,matharena,0.0,,False,True
317,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_28,matharena,incorrect,matharena,0.0,,True,True
318,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_3,matharena,correct,matharena,0.0,,False,True
319,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_34,matharena,incorrect,matharena,0.0,,True,True
320,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_39,matharena,detected,matharena,0.0,,False,True
321,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_6,matharena,correct,matharena,0.0,,False,True
322,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_cmimc_cmimc_2025_8,matharena,correct,matharena,0.0,,False,True
323,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_11,matharena,correct,matharena,0.0,,False,True
324,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_12,matharena,correct,matharena,0.0,,False,True
325,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_16,matharena,correct,matharena,0.0,,False,True
326,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_18,matharena,incorrect,matharena,0.0,,True,True
327,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_2,matharena,correct,matharena,0.0,,False,True
328,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_22,matharena,correct,matharena,0.0,,False,True
329,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_25,matharena,incorrect,matharena,0.0,,True,True
330,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_28,matharena,correct,matharena,0.0,,False,True
331,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,matharena_hmmt_hmmt_feb_2025_8,matharena,correct,matharena,0.0,,False,True
332,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,nordic_2025_1,nordic,correct,generic,0.0,,False,True
333,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,nordic_2025_2,nordic,detected,generic,0.0,,False,True
334,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,pan_african_2025_5,pan,detected,generic,0.0,,False,True
335,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,philippines_2025_1,philippines,incorrect,generic,0.0,,True,True
336,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,philippines_2025_4,philippines,incorrect,generic,0.0,,True,True
337,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,philippines_2025_6,philippines,incorrect,generic,0.0,,True,True
338,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,polish_2025_2,polish,detected,generic,0.0,,False,True
339,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,polish_2025_4,polish,detected,generic,0.0,,False,True
340,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,romania_10_2025_1,romania,detected,generic,0.0,,False,True
341,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,romania_10_2025_3,romania,detected,generic,0.0,,False,True
342,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,romania_tst_2025_2,romania,detected,generic,0.0,,False,True
343,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,spain_2025_2,spain,detected,generic,0.0,,False,True
344,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,thai_2025_10,thai,detected,generic,0.0,,False,True
345,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,thai_2025_2,thai,incorrect,generic,0.0,,True,True
346,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,thai_2025_3,thai,detected,generic,0.0,,False,True
347,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,thai_2025_5,thai,detected,generic,0.0,,False,True
348,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,thai_2025_8,thai,incorrect,generic,0.0,,True,True
349,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,turkey_tst_2025_2,turkey,incorrect,generic,0.0,,True,True
350,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,turkey_tst_2025_4,turkey,detected,generic,0.0,,False,True
351,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usamo_2025_1,usamo,detected,generic,0.0,,False,True
352,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usamo_2025_3,usamo,incorrect,generic,0.0,,True,True
353,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usamo_2025_5,usamo,detected,generic,0.0,,False,True
354,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usamo_2025_6,usamo,detected,generic,0.0,,False,True
355,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usatst_2025_3,usatst,detected,generic,0.0,,False,True
356,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,usatst_2025_6,usatst,detected,generic,0.0,,False,True
357,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,vietnam_2025_1,vietnam,correct,generic,0.0,,False,True
358,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,vietnam_2025_3,vietnam,detected,generic,0.0,,False,True
359,GPT-5.6-luna,"Nemotron-3-Ultra-550B-A55B (OpenRouter, free)",,vietnam_2025_6,vietnam,detected,generic,0.0,,False,True
360,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,allrussian_2025_12,allrussian,incorrect,generic,0.0,,True,True
361,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,allrussian_2025_6,allrussian,incorrect,generic,0.0,,True,True
362,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,allrussian_2025_7,allrussian,detected,generic,0.0,,False,True
363,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,allrussian_2025_9,allrussian,detected,generic,0.0,,False,True
364,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_A_2025_3,bmosl,detected,generic,0.0,,False,True
365,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_A_2025_4,bmosl,detected,generic,0.0,,False,True
366,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_C_2025_3,bmosl,detected,generic,0.0,,False,True
367,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_G_2025_2,bmosl,detected,generic,0.0,,False,True
368,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_G_2025_4,bmosl,incorrect,generic,0.0,,True,True
369,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_G_2025_5,bmosl,incorrect,generic,0.0,,True,True
370,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_NT_2025_2,bmosl,incorrect,generic,0.0,,True,True
371,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmosl_NT_2025_6,bmosl,detected,generic,0.0,,False,True
372,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bmo_2025_1,bmo,incorrect,generic,0.0,,True,True
373,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bulgaria_2025_2,bulgaria,detected,generic,0.0,,False,True
374,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bulgaria_2025_4,bulgaria,detected,generic,0.0,,False,True
375,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,bulgaria_2025_6,bulgaria,detected,generic,0.0,,False,True
376,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,canada_2025_1,canada,detected,generic,0.0,,False,True
377,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,chinatst_2025_10,chinatst,detected,generic,0.0,,False,True
378,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,chinatst_2025_18,chinatst,incorrect,generic,0.0,,True,True
379,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,chinatst_2025_5,chinatst,detected,generic,0.0,,False,True
380,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,chinatst_2025_7,chinatst,incorrect,generic,0.0,,True,True
381,GPT-5.6-luna,"Laguna-S-2.1 (OpenRouter, free)",,chinatst_2025_9,chinatst,detected,generic,0.0,,False,True
